,Week,Player,Status,Proj,Fantasy: Full Game,position,team_abbr,game_half,Passing_Yards,Pass_TDs,Interceptions,two_point_conversions_pass,Receiving_Yards,receiving_touchdown,receptions,two_point_conversions_rec,Rushing_Yards,Rushing_TDs,two_point_conversions,Fumbles,Fantasy: First Half,Fantasy: Second Half,Team_Rushing_Yards,Team_Rushing_TDs,Team_Passing_Yards,Team_Passing_TDs,Team_Interceptions,Team_Fumbles,Team_Receiving_Yards,Team_Completions,Team_Receiving_TDs,cum_avg_targets,cum_avg_receptions,cum_avg_carries,cum_avg_target_share,cum_avg_air_yards_share,cum_avg_interceptions,cum_avg_passing_yards_after_catch,cum_avg_completions,cum_avg_pacr,cum_avg_racr,cum_avg_rushing_yards,cum_avg_rushing_fumbles,cum_avg_wopr,team_cum_avg_passing_yards,team_cum_avg_passing_tds,team_cum_avg_attempts,team_cum_avg_completions,team_cum_avg_rushing_yards,team_cum_avg_rushing_tds,team_cum_avg_sacks,team_cum_avg_interceptions,team_cum_avg_rushing_fumbles,team_cum_avg_sack_fumbles
238,3.0,Darnell Mooney,QUESTIONABLE,9.7280145203,4.300000000000001,WR,CHI,Half1,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,2.8000000000000007,186.0,1.0,45.0,0.0,1.0,3.0,45.0,4.0,1.0,3.0,1.0,0.0,0.17914438247680664,0.31563106179237366,0.0,0.0,0.0,0.0,0.06359648704528809,0.0,0.0,0.48965832591056824,95.5,0.0,14.0,7.0,139.5,1.0,2.5,1.0,1.0,0.0
239,3.0,Dameon Pierce,QUESTIONABLE,11.814963352000001,18.1,RB,HOU,Half1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,1.0,0.0,0.0,12.600000000000001,5.5,70.0,1.0,101.0,1.0,1.0,1.0,101.0,6.0,2.0,1.0,1.0,13.0,0.027402402833104134,0.004053257405757904,0.0,0.0,0.0,0.0,-3.0,51.0,0.0,0.04394088685512543,208.5,0.0,37.0,21.0,78.5,0.0,3.0,0.0,0.0,1.0
240,3.0,Brandin Cooks,ACTIVE,14.673316011799999,4.2,WR,HOU,Half1,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.7,1.5,70.0,1.0,101.0,1.0,1.0,1.0,101.0,6.0,2.0,0.0,7.0,0.0,0.30180180072784424,0.3695114850997925,0.0,0.0,0.0,0.0,0.68284010887146,0.0,0.0,0.71136075258255,208.5,0.0,37.0,21.0,78.5,0.0,3.0,0.0,0.0,1.0
241,3.0,Russell Wilson,ACTIVE,17.785869111,9.06,QB,DEN,Half1,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.44,4.62,44.0,0.0,106.0,0.0,0.0,0.0,106.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,149.5,29.0,1.014920949935913,0.0,2.5,0.0,0.0,279.5,1.0,31.0,29.0,126.0,0.0,2.5,1.0,2.0,0.0
242,3.0,Jerry Jeudy,ACTIVE,11.924322545799997,3.7,WR,DEN,Half1,0.0,0.0,0.0,0.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,44.0,0.0,106.0,0.0,0.0,0.0,106.0,10.0,0.0,5.0,1.0,1.0,0.13893727958202362,0.20487987995147705,0.0,0.0,0.0,0.0,0.8396558165550232,1.0,0.0,0.3518218398094177,279.5,1.0,31.0,29.0,126.0,0.0,2.5,1.0,2.0,0.0
243,3.0,Albert Okwuegbunam,ACTIVE,7.439052216,2.2,TE,DEN,Half1,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,44.0,0.0,106.0,0.0,0.0,0.0,106.0,10.0,0.0,0.0,5.0,0.0,0.1088850200176239,0.03523143753409386,0.0,0.0,0.0,0.0,4.714285850524902,0.0,0.0,0.18798953294754028,279.5,1.0,31.0,29.0,126.0,0.0,2.5,1.0,2.0,0.0
244,3.0,Javonte Williams,QUESTIONABLE,14.527426916000001,9.0,RB,DEN,Half1,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,42.0,0.0,0.0,0.0,6.6,2.4000000000000004,44.0,0.0,106.0,0.0,0.0,0.0,106.0,10.0,0.0,0.0,6.0,11.0,0.2177700400352478,-0.01456495188176632,0.0,0.0,0.0,0.0,-7.916666507720947,59.0,1.0,0.316459596157074,279.5,1.0,31.0,29.0,126.0,0.0,2.5,1.0,2.0,0.0
245,3.0,Courtland Sutton,ACTIVE,13.496883220999997,17.700000000000003,WR,DEN,Half1,0.0,0.0,0.0,0.0,51.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9.100000000000001,8.600000000000001,44.0,0.0,106.0,0.0,0.0,0.0,106.0,10.0,0.0,9.0,7.0,1.0,0.2817944288253784,0.468569278717041,0.0,0.0,0.0,0.0,0.7561672925949097,5.0,0.0,0.7506901621818542,279.5,1.0,31.0,29.0,126.0,0.0,2.5,1.0,2.0,0.0
246,3.0,Allen Lazard,ACTIVE,10.916930293400002,14.5,WR,GB,Half1,0.0,0.0,0.0,0.0,13.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,9.3,5.199999999999999,43.0,0.0,171.0,2.0,0.0,2.0,171.0,15.0,2.0,3.0,0.0,0.0,0.11999999731779099,0.22302158176898956,0.0,0.0,0.0,0.0,0.4193548262119293,0.0,0.0,0.33611512184143066,247.0,0.0,32.0,19.0,157.0,1.0,3.5,1.0,1.0,1.0
247,3.0,Aaron Rodgers,ACTIVE,16.2117481301,16.1,QB,GB,Half1,171.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.84,1.2600000000000016,43.0,0.0,171.0,2.0,0.0,2.0,171.0,15.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,132.0,19.0,1.3548845052719116,0.0,4.5,1.0,0.0,247.0,0.0,32.0,19.0,157.0,1.0,3.5,1.0,1.0,1.0
248,3.0,Aaron Jones,ACTIVE,13.830469555999997,5.699999999999999,RB,GB,Half1,0.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,18.0,0.0,0.0,1.0,2.9000000000000004,2.799999999999999,43.0,0.0,171.0,2.0,0.0,2.0,171.0,15.0,2.0,4.0,3.0,10.0,0.1314285695552826,0.012058923952281475,0.0,0.0,0.0,0.0,-0.20833325386047363,90.5,0.0,0.2055841088294983,247.0,0.0,32.0,19.0,157.0,1.0,3.5,1.0,1.0,1.0
249,3.0,Alvin Kamara,ACTIVE,18.235581317,7.300000000000001,RB,NO,Half1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,1.0,1.7000000000000002,5.6000000000000005,50.0,0.0,112.0,0.0,0.0,2.0,112.0,9.0,1.0,0.0,3.0,9.0,0.125,0.003355704713612795,0.0,0.0,0.0,0.0,7.0,39.0,0.0,0.18984898924827576,252.5,1.0,0.0,24.0,125.5,1.0,5.0,3.0,1.0,1.0
250,3.0,Chris Olave,ACTIVE,9.430354823,23.700000000000003,WR,NO,Half1,0.0,0.0,0.0,0.0,72.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11.2,12.500000000000004,50.0,0.0,112.0,0.0,0.0,2.0,112.0,9.0,1.0,8.0,4.0,0.0,0.20937499403953552,0.3764925003051758,0.0,0.0,0.0,0.0,0.6592341661453247,0.0,0.0,0.5776072144508362,252.5,1.0,0.0,24.0,125.5,1.0,5.0,3.0,1.0,1.0
251,3.0,Michael Thomas,QUESTIONABLE,13.760668314,9.9,WR,NO,Half1,0.0,0.0,0.0,0.0,26.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.6,4.300000000000001,50.0,0.0,112.0,0.0,0.0,2.0,112.0,9.0,1.0,9.0,5.0,0.0,0.23749999701976776,0.24971091747283936,0.0,0.0,0.0,0.0,0.6220287680625916,0.0,0.0,0.5310476422309875,252.5,1.0,0.0,24.0,125.5,1.0,5.0,3.0,1.0,1.0
252,3.0,Tyreek Hill,ACTIVE,19.7307377031,5.300000000000001,WR,MIA,Half1,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.1,3.2000000000000006,41.0,1.0,76.0,1.0,0.0,0.0,76.0,8.0,2.0,13.0,11.0,1.0,0.3235483765602112,0.40022313594818115,0.0,0.0,0.0,0.0,1.1195985078811646,6.0,0.0,0.7654787302017212,369.5,1.0,33.0,23.0,75.5,0.0,2.0,2.0,0.0,1.0
253,3.0,Chase Edmonds,ACTIVE,11.412591123000002,15.7,RB,MIA,Half1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,7.6,8.1,41.0,1.0,76.0,1.0,0.0,0.0,76.0,8.0,2.0,3.0,1.0,5.0,0.09451612830162048,0.06538461893796921,0.0,0.0,0.0,0.0,2.3529412746429443,29.0,0.0,0.1646588146686554,369.5,1.0,33.0,23.0,75.5,0.0,2.0,2.0,0.0,1.0
254,3.0,Jaylen Waddle,ACTIVE,16.705285652799997,15.100000000000001,WR,MIA,Half1,0.0,0.0,0.0,0.0,25.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,5.4,9.700000000000001,41.0,1.0,76.0,1.0,0.0,0.0,76.0,8.0,2.0,12.0,11.0,1.0,0.2706451416015625,0.3486187756061554,0.0,0.0,0.0,0.0,1.1384615898132324,8.0,0.0,0.6500009298324585,369.5,1.0,33.0,23.0,75.5,0.0,2.0,2.0,0.0,1.0
255,3.0,Patrick Mahomes,QUESTIONABLE,22.436069004000004,17.08,QB,KC,Half1,84.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.36,6.719999999999999,23.0,1.0,84.0,1.0,0.0,0.0,84.0,10.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,147.5,0.0,1.0639928579330444,0.0,2.0,1.0,0.0,297.5,5.0,37.0,0.0,110.5,1.0,1.0,0.0,2.0,0.0
256,3.0,Travis Kelce,ACTIVE,16.134345917899996,17.9,TE,KC,Half1,0.0,0.0,0.0,0.0,38.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,12.9,4.999999999999998,23.0,1.0,84.0,1.0,0.0,0.0,84.0,10.0,2.0,8.0,5.0,0.0,0.21832579374313354,0.2838220000267029,0.0,0.0,0.0,0.0,1.0481324195861816,0.0,0.0,0.5261641144752502,297.5,5.0,37.0,0.0,110.5,1.0,1.0,0.0,2.0,0.0
257,3.0,Clyde Edwards-Helaire,ACTIVE,11.772096945,14.9,RB,KC,Half1,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,-1.0,1.0,0.0,0.0,9.100000000000001,5.799999999999999,23.0,1.0,84.0,1.0,0.0,0.0,84.0,10.0,2.0,3.0,3.0,7.0,0.09728506952524185,-0.02262020856142044,0.0,0.0,0.0,0.0,-8.933333396911621,58.0,0.0,0.13009345531463623,297.5,5.0,37.0,0.0,110.5,1.0,1.0,0.0,2.0,0.0
258,3.0,JuJu Smith-Schuster,ACTIVE,11.27050706,13.9,WR,KC,Half1,0.0,0.0,0.0,0.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.7,10.2,23.0,1.0,84.0,1.0,0.0,0.0,84.0,10.0,2.0,3.0,3.0,0.0,0.1466817557811737,0.1430988758802414,0.0,0.0,0.0,0.0,1.7317073345184326,0.0,0.0,0.3201918303966522,297.5,5.0,37.0,0.0,110.5,1.0,1.0,0.0,2.0,0.0
259,3.0,Marquez Valdes-Scantling,ACTIVE,11.1314972259,8.8,WR,KC,Half1,0.0,0.0,0.0,0.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.5,5.300000000000001,23.0,1.0,84.0,1.0,0.0,0.0,84.0,10.0,2.0,7.0,0.0,1.0,0.15422323346138,0.18844757974147797,0.0,0.0,0.0,0.0,1.087837815284729,-3.0,0.0,0.36324816942214966,297.5,5.0,37.0,0.0,110.5,1.0,1.0,0.0,2.0,0.0
260,3.0,Amon-Ra St. Brown,ACTIVE,17.696945625,13.3,WR,DET,Half1,0.0,0.0,0.0,0.0,56.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9.600000000000001,3.6999999999999993,47.0,1.0,179.0,1.0,0.0,0.0,179.0,17.0,2.0,0.0,9.0,0.0,0.3386327624320984,0.2509903013706207,0.0,0.0,0.0,0.0,1.1667263507843018,68.0,0.0,0.6836423277854919,235.5,0.0,37.0,21.0,186.0,3.0,2.0,1.0,0.0,1.0
261,3.0,D'Andre Swift,ACTIVE,16.496485472000003,7.6,RB,DET,Half1,0.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,4.0,3.5999999999999996,47.0,1.0,179.0,1.0,0.0,0.0,179.0,17.0,2.0,4.0,3.0,10.0,0.11406995356082916,0.017330164089798927,0.0,0.0,0.0,0.0,-0.7749999761581421,100.0,0.0,0.1832360327243805,235.5,0.0,37.0,21.0,186.0,3.0,2.0,1.0,0.0,1.0
262,3.0,T.J. Hockenson,ACTIVE,11.379485109,10.8,TE,DET,Half1,0.0,0.0,0.0,0.0,18.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,10.8,0.0,47.0,1.0,179.0,1.0,0.0,0.0,179.0,17.0,2.0,7.0,3.0,0.0,0.19753578305244446,0.15785303711891174,0.0,0.0,0.0,0.0,0.6976639628410339,0.0,0.0,0.4068008065223694,235.5,0.0,37.0,21.0,186.0,3.0,2.0,1.0,0.0,1.0
263,3.0,Najee Harris,ACTIVE,15.839083245000001,13.100000000000001,RB,PIT,Half1,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,46.0,1.0,0.0,0.0,12.000000000000002,1.0999999999999996,88.0,2.0,109.0,0.0,0.0,1.0,109.0,9.0,2.0,0.0,5.0,15.0,0.12077702581882477,0.018936876207590103,0.0,0.0,0.0,0.0,1.4431818723678589,36.0,0.0,0.19442135095596313,181.0,1.0,33.0,21.0,83.0,0.0,2.0,1.0,0.0,0.0
264,3.0,Chase Claypool,ACTIVE,11.4419061517,7.6,WR,PIT,Half1,0.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,4.1,3.5,88.0,2.0,109.0,0.0,0.0,1.0,109.0,9.0,2.0,0.0,0.0,0.0,0.1748310774564743,0.132225900888443,0.0,0.0,0.0,0.0,0.6790450811386108,36.0,0.0,0.35480475425720215,181.0,1.0,33.0,21.0,83.0,0.0,2.0,1.0,0.0,0.0
265,3.0,Diontae Johnson,ACTIVE,13.7281262467,16.4,WR,PIT,Half1,0.0,0.0,0.0,0.0,48.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.8,7.599999999999998,88.0,2.0,109.0,0.0,0.0,1.0,109.0,9.0,2.0,0.0,7.0,0.0,0.3184121549129486,0.4398671090602875,0.0,0.0,0.0,0.0,0.5054855346679688,0.0,0.0,0.7855252027511597,181.0,1.0,33.0,21.0,83.0,0.0,2.0,1.0,0.0,0.0
266,3.0,Derrick Henry,ACTIVE,17.429140088000004,25.3,RB,TEN,Half1,0.0,0.0,0.0,0.0,42.0,0.0,3.0,0.0,64.0,1.0,0.0,0.0,19.6,5.699999999999999,80.0,2.0,195.0,1.0,0.0,0.0,195.0,14.0,3.0,1.0,0.0,17.0,0.032258063554763794,-0.003448275849223137,0.0,0.0,0.0,0.0,0.0,53.5,1.0,0.04597330465912819,194.5,0.0,33.0,0.0,86.5,1.0,1.5,2.0,1.0,0.0
267,3.0,Robert Woods,ACTIVE,10.2467715347,12.5,WR,TEN,Half1,0.0,0.0,0.0,0.0,85.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,80.0,2.0,195.0,1.0,0.0,0.0,195.0,14.0,3.0,5.0,1.0,0.0,0.14095371961593628,0.16339926421642303,0.0,0.0,0.0,0.0,0.6598484516143799,0.0,0.0,0.3258100748062134,194.5,0.0,33.0,0.0,86.5,1.0,1.5,2.0,1.0,0.0
268,3.0,Kareem Hunt,ACTIVE,11.034903214000002,9.1,RB,CLE,Half1,0.0,0.0,0.0,0.0,14.0,0.0,3.0,0.0,18.0,0.0,0.0,0.0,6.2,2.8999999999999995,79.0,0.0,134.0,2.0,0.0,0.0,134.0,16.0,2.0,0.0,0.0,12.0,0.10370370745658875,-0.03206638619303703,0.0,0.0,0.0,0.0,-4.333333492279053,52.0,0.0,0.13310907781124115,188.0,1.0,27.0,0.0,200.5,2.0,1.0,1.0,0.0,0.0
269,3.0,Nick Chubb,ACTIVE,14.846918350000001,17.3,RB,CLE,Half1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,5.800000000000001,11.5,79.0,0.0,134.0,2.0,0.0,0.0,134.0,16.0,2.0,2.0,2.0,17.0,0.07222222536802292,-0.023170441389083862,0.0,0.0,0.0,0.0,-6.642857074737549,114.0,0.0,0.09211402386426926,188.0,1.0,27.0,0.0,200.5,2.0,1.0,1.0,0.0,0.0
270,3.0,Amari Cooper,ACTIVE,11.372346454,23.1,WR,CLE,Half1,0.0,0.0,0.0,0.0,35.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,13.5,9.600000000000001,79.0,0.0,134.0,2.0,0.0,0.0,134.0,16.0,2.0,0.0,6.0,0.0,0.28518518805503845,0.4798518121242523,0.0,0.0,0.0,0.0,0.708784282207489,0.0,0.0,0.7636740207672119,188.0,1.0,27.0,0.0,200.5,2.0,1.0,1.0,0.0,0.0
271,3.0,James Robinson,ACTIVE,11.956071583999998,20.6,RB,JAX,Half1,0.0,0.0,0.0,0.0,16.0,0.0,3.0,0.0,44.0,0.0,0.0,0.0,9.0,11.600000000000001,65.0,0.0,151.0,1.0,0.0,0.0,151.0,15.0,1.0,0.0,1.0,17.0,0.05964912474155426,0.006453552283346653,0.0,0.0,0.0,0.0,5.0,65.0,0.0,0.09399116784334183,255.0,1.0,0.0,25.0,109.5,1.0,2.0,1.0,0.0,0.0
272,3.0,Christian Kirk,QUESTIONABLE,13.984447851999999,19.2,WR,JAX,Half1,0.0,0.0,0.0,0.0,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.9,12.299999999999999,65.0,0.0,151.0,1.0,0.0,0.0,151.0,15.0,1.0,0.0,0.0,0.0,0.25789472460746765,0.28798365592956543,0.0,0.0,0.0,0.0,1.3433948755264282,0.0,0.0,0.588430643081665,255.0,1.0,0.0,25.0,109.5,1.0,2.0,1.0,0.0,0.0
273,4.0,Jonathan Taylor,QUESTIONABLE,21.156582435,3.3000000000000003,RB,IND,Half1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,3.0,0.30000000000000027,13.0,0.0,170.0,1.0,1.0,1.0,170.0,12.0,1.0,4.333333333333333,2.0,20.333333333333332,0.10540959984064102,-0.014610675163567066,0.0,0.0,0.0,0.0,-0.7575756907463074,95.33333587646484,0.0,0.14788691699504852,256.3333435058594,1.0,37.0,27.0,104.33333587646484,1.0,4.0,2.0,2.0,1.0
274,4.0,Stefon Diggs,ACTIVE,20.728004854,10.2,WR,BUF,Half1,0.0,0.0,0.0,0.0,35.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.5,4.699999999999999,34.0,0.0,105.0,1.0,1.0,1.0,105.0,11.0,1.0,11.666666666666666,7.0,0.0,0.28930678963661194,0.3793402910232544,0.0,0.0,0.0,0.0,1.054306983947754,0.0,0.0,0.6994984149932861,338.0,3.0,47.0,0.0,112.33333587646484,1.0,2.3333332538604736,2.0,1.5,0.0
275,4.0,Devin Singletary,ACTIVE,12.833815984,11.600000000000001,RB,BUF,Half1,0.0,0.0,0.0,0.0,17.0,0.0,2.0,0.0,12.0,0.0,0.0,1.0,2.9000000000000004,8.700000000000001,34.0,0.0,105.0,1.0,1.0,1.0,105.0,11.0,1.0,7.0,9.0,9.0,0.11147388070821762,-0.0042837983928620815,0.0,0.0,0.0,0.0,1.4166666269302368,26.66666603088379,0.0,0.164212167263031,338.0,3.0,47.0,0.0,112.33333587646484,1.0,2.3333332538604736,2.0,1.5,0.0
276,4.0,Gabe Davis,ACTIVE,12.772483315,2.3,WR,BUF,Half1,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,34.0,0.0,105.0,1.0,1.0,1.0,105.0,11.0,1.0,5.0,3.0,0.0,0.13327673077583313,0.28721821308135986,0.0,0.0,0.0,0.0,0.790362536907196,0.0,0.0,0.4009678363800049,338.0,3.0,47.0,0.0,112.33333587646484,1.0,2.3333332538604736,2.0,1.5,0.0
277,4.0,Josh Allen,ACTIVE,25.137582891999998,23.52,QB,BUF,Half1,105.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,7.899999999999999,15.620000000000001,34.0,0.0,105.0,1.0,1.0,1.0,105.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,137.3333282470703,0.0,1.159387469291687,0.0,37.66666793823242,1.0,0.0,338.0,3.0,47.0,0.0,112.33333587646484,1.0,2.3333332538604736,2.0,1.5,0.0
278,4.0,Leonard Fournette,ACTIVE,17.544609256,18.4,RB,TB,Half1,0.0,0.0,0.0,0.0,35.0,0.0,3.0,0.0,-3.0,0.0,0.0,0.0,6.2,12.2,-3.0,0.0,195.0,2.0,0.0,2.0,195.0,18.0,2.0,0.0,5.0,21.0,0.11509539932012558,-0.017056431621313095,0.0,0.0,0.0,0.0,-4.125,75.66666412353516,0.0,0.1607035994529724,224.3333282470703,1.0,27.0,31.0,86.0,0.0,2.0,1.0,1.0,0.0
279,4.0,Mike Evans,ACTIVE,15.062289501999999,30.3,WR,TB,Half1,0.0,0.0,0.0,0.0,60.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,8.3,-3.0,0.0,195.0,2.0,0.0,2.0,195.0,18.0,2.0,7.0,4.0,0.0,0.1902356892824173,0.2459280788898468,0.0,0.0,0.0,0.0,0.894444465637207,0.0,0.0,0.45750319957733154,224.3333282470703,1.0,27.0,31.0,86.0,0.0,2.0,1.0,1.0,0.0
280,4.0,Tom Brady,ACTIVE,17.4372101456,25.4,QB,TB,Half1,195.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.8,11.599999999999998,-3.0,0.0,195.0,2.0,0.0,2.0,195.0,18.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,97.33333587646484,31.0,0.8136237263679504,0.0,-1.3333333730697632,1.0,0.0,224.3333282470703,1.0,27.0,31.0,86.0,0.0,2.0,1.0,1.0,0.0
281,4.0,Chris Godwin,ACTIVE,11.527471891900001,12.9,WR,TB,Half1,0.0,0.0,0.0,0.0,30.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,6.9,-3.0,0.0,195.0,2.0,0.0,2.0,195.0,18.0,2.0,3.0,3.0,0.0,0.1111111119389534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666716337204,224.3333282470703,1.0,27.0,31.0,86.0,0.0,2.0,1.0,1.0,0.0
282,4.0,Saquon Barkley,ACTIVE,19.539720266000003,18.200000000000003,RB,NYG,Half1,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,90.0,0.0,0.0,0.0,11.5,6.700000000000003,143.0,2.0,61.0,0.0,0.0,0.0,61.0,6.0,2.0,7.0,3.0,21.0,0.1944444626569748,-0.01141005102545023,0.0,0.0,0.0,0.0,-3.330303192138672,105.66666412353516,1.0,0.28367963433265686,186.6666717529297,1.0,29.0,17.0,169.3333282470703,1.0,4.333333492279053,1.0,1.0,1.0
283,4.0,Kyler Murray,QUESTIONABLE,18.176518780000002,22.88,QB,ARI,Half1,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,20.88,47.0,0.0,90.0,0.0,1.0,2.0,90.0,13.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,146.3333282470703,34.0,0.9313133358955383,0.0,21.66666603088379,0.0,0.0,265.3333435058594,1.0,49.0,34.0,105.33333587646484,1.0,2.0,1.0,1.0,1.0
284,4.0,James Conner,QUESTIONABLE,15.158838495000001,10.7,RB,ARI,Half1,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,22.0,0.0,0.0,0.0,5.0,5.699999999999999,47.0,0.0,90.0,0.0,1.0,2.0,90.0,13.0,1.0,5.0,4.0,10.0,0.11422738432884216,0.03426721692085266,0.0,0.0,0.0,0.0,-4.162907123565674,30.0,1.0,0.19532811641693115,265.3333435058594,1.0,49.0,34.0,105.33333587646484,1.0,2.0,1.0,1.0,1.0
285,4.0,Marquise Brown,ACTIVE,14.69010957,20.8,WR,ARI,Half1,0.0,0.0,0.0,0.0,49.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.9,11.9,47.0,0.0,90.0,0.0,1.0,2.0,90.0,13.0,1.0,14.0,0.0,0.0,0.23660004138946533,0.3982304632663727,0.0,0.0,0.0,0.0,0.7163822650909424,0.0,0.0,0.6336613893508911,265.3333435058594,1.0,49.0,34.0,105.33333587646484,1.0,2.0,1.0,1.0,1.0
286,4.0,Zach Ertz,QUESTIONABLE,10.416626899999999,16.7,TE,ARI,Half1,0.0,0.0,0.0,0.0,22.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.2,10.5,47.0,0.0,90.0,0.0,1.0,2.0,90.0,13.0,1.0,11.0,0.0,0.0,0.1756572723388672,0.16769848763942719,0.0,0.0,0.0,0.0,0.897392988204956,0.0,0.0,0.3808748424053192,265.3333435058594,1.0,49.0,34.0,105.33333587646484,1.0,2.0,1.0,1.0,1.0
287,4.0,Adam Thielen,ACTIVE,10.278058389,15.2,WR,MIN,Half1,0.0,0.0,0.0,0.0,66.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,11.600000000000001,3.599999999999998,36.0,0.0,156.0,1.0,1.0,0.0,156.0,16.0,1.0,7.0,3.0,0.0,0.16693466901779175,0.25871849060058594,0.0,0.0,0.0,0.0,0.8921716809272766,0.0,0.0,0.4315049648284912,252.6666717529297,1.0,41.0,25.0,103.66666412353516,0.0,1.3333333730697632,3.0,1.0,1.0
288,4.0,Justin Jefferson,ACTIVE,17.925113915799997,31.0,WR,MIN,Half1,0.0,0.0,0.0,0.0,42.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,9.2,21.8,36.0,0.0,156.0,1.0,1.0,0.0,156.0,16.0,1.0,11.0,6.0,0.0,0.2612225115299225,0.4036269187927246,0.0,0.0,0.0,0.0,0.8376502990722656,0.0,0.0,0.6743726134300232,252.6666717529297,1.0,41.0,25.0,103.66666412353516,0.0,1.3333333730697632,3.0,1.0,1.0
289,4.0,Dalvin Cook,QUESTIONABLE,15.39059945,10.600000000000001,RB,MIN,Half1,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,34.0,0.0,0.0,0.0,6.4,4.200000000000001,36.0,0.0,156.0,1.0,1.0,0.0,156.0,16.0,1.0,5.0,3.0,17.0,0.14731183648109436,-0.04714033752679825,0.0,0.0,0.0,0.0,-1.9886363744735718,67.66666412353516,1.0,0.18796950578689575,252.6666717529297,1.0,41.0,25.0,103.66666412353516,0.0,1.3333333730697632,3.0,1.0,1.0
